City,Year,Month,AverageTemperature
1,1904,10,17.585
1,1904,11,14.867
1,1904,12,13.147
1,1905,1,12.868
1,1905,2,14.744
1,1905,3,15.554
1,1905,4,18.486
1,1905,5,22.706
1,1905,6,22.112
1,1905,7,20.477
1,1905,8,20.556
1,1905,9,19.624
1,1905,10,19.023
1,1905,11,17.028
1,1905,12,12.199
1,1906,1,12.562
1,1906,2,13.411
1,1906,3,16.622
1,1906,4,19.565
1,1906,5,22.093
1,1906,6,22.699
1,1906,7,20.877
1,1906,8,19.614
1,1906,9,19.689
1,1906,10,18.071
1,1906,11,15.67
1,1906,12,13.192
1,1907,1,14.263
1,1907,2,14.89
1,1907,3,17.819
1,1907,4,19.293
1,1907,5,21.246
1,1907,6,22.249
1,1907,7,20.276
1,1907,8,20.056
1,1907,9,19.813
1,1907,10,18.69
1,1907,11,15.642
1,1907,12,13.403
1,1908,1,14.364
1,1908,2,15.57
1,1908,3,18.602
1,1908,4,19.923
1,1908,5,21.845
1,1908,6,22.392
1,1908,7,19.891
1,1908,8,20.05
1,1908,9,19.71
1,1908,10,17.593
1,1908,11,15.33
1,1908,12,14.198
1,1909,1,13.901
1,1909,2,14.471
1,1909,3,17.537
1,1909,4,19.388
1,1909,5,22.127
1,1909,6,22.134
1,1909,7,20.928
1,1909,8,19.868
1,1909,9,18.855
1,1909,10,17.973
1,1909,11,16.401
1,1909,12,12.607
1,1910,1,12.815
1,1910,2,14.099
1,1910,3,16.253
1,1910,4,18.792
1,1910,5,21.197
1,1910,6,21.712
1,1910,7,20.238
1,1910,8,20.19
1,1910,9,19.194
1,1910,10,17.633
1,1910,11,16.007
1,1910,12,13.324
1,1911,1,14.591
1,1911,2,15.616
1,1911,3,17.504
1,1911,4,19.442
1,1911,5,20.397
1,1911,6,22.192
1,1911,7,20.101
1,1911,8,20.439
1,1911,9,20.367
1,1911,10,18.579
1,1911,11,16.276
1,1911,12,13.49
1,1912,1,13.139
1,1912,2,13.169
1,1912,3,16.912
1,1912,4,19.804
1,1912,5,22.108
1,1912,6,20.758
1,1912,7,20.217
1,1912,8,20.118
1,1912,9,19.445
1,1912,10,17.986
1,1912,11,14.311
1,1912,12,13.317
1,1913,1,12.976
1,1913,2,14.073
1,1913,3,16.131
1,1913,4,18.39
1,1913,5,21.049
1,1913,6,20.565
1,1913,7,19.986
1,1913,8,20.013
1,1913,9,19.073
1,1913,10,17.651
1,1913,11,16.298
1,1913,12,13.609
1,1914,1,14.151
1,1914,2,14.703
1,1914,3,15.876
1,1914,4,18.541
1,1914,5,20.992
1,1914,6,21.1
1,1914,7,20.298
1,1914,8,20.08
1,1914,9,19.385
1,1914,10,18.379
1,1914,11,15.91
1,1914,12,13.166
1,1915,1,12.545
1,1915,2,14.802
1,1915,3,14.453
1,1915,4,18.959
1,1915,5,22.182
1,1915,6,22.991
1,1915,7,20.89
1,1915,8,20.167
1,1915,9,19.344
1,1915,10,17.984
1,1915,11,16.242
1,1915,12,14.022
1,1916,1,14.909
1,1916,2,15.549
1,1916,3,17.997
1,1916,4,19.191
1,1916,5,22.126
1,1916,6,23.14
1,1916,7,20.106
1,1916,8,19.058
1,1916,9,18.836
1,1916,10,17.775
1,1916,11,15.029
1,1916,12,13.822
1,1917,1,14.042
1,1917,2,15.284
1,1917,3,16.788
1,1917,4,19.098
1,1917,5,21.296
1,1917,6,22.191
1,1917,7,20.797
1,1917,8,20.348
1,1917,9,19.568
1,1917,10,17.843
1,1917,11,15.571
1,1917,12,13.996
1,1918,1,12.752
1,1918,2,15.414
1,1918,3,17.172
1,1918,4,19.653
1,1918,5,21.559
1,1918,6,21.971
1,1918,7,20.745
1,1918,8,19.746
1,1918,9,19.3
1,1918,10,18.814
1,1918,11,15.553
1,1918,12,13.609
1,1919,1,11.958
1,1919,2,14.388
1,1919,3,16.207
1,1919,4,19.294
1,1919,5,22.188
1,1919,6,21.893
1,1919,7,19.875
1,1919,8,20.628
1,1919,9,19.638
1,1919,10,18.946
1,1919,11,15.924
1,1919,12,13.964
1,1920,1,12.999
1,1920,2,15.889
1,1920,3,16.951
1,1920,4,19.68
1,1920,5,21.519
1,1920,6,21.083
1,1920,7,21.086
1,1920,8,19.979
1,1920,9,20.263
1,1920,10,18.136
1,1920,11,15.722
1,1920,12,13.731
1,1921,1,13.811
1,1921,2,14.116
1,1921,3,17.591
1,1921,4,19.807
1,1921,5,21.783
1,1921,6,22.945
1,1921,7,20.469
1,1921,8,20.63
1,1921,9,20.234
1,1921,10,18.458
1,1921,11,16.169
1,1921,12,14.664
1,1922,1,13.773
1,1922,2,16.581
1,1922,3,17.356
1,1922,4,20.161
1,1922,5,22.846
1,1922,6,21.673
1,1922,7,20.787
1,1922,8,20.665
1,1922,9,19.501
1,1922,10,17.895
1,1922,11,16.364
1,1922,12,14.334
1,1923,1,14.805
1,1923,2,15.124
1,1923,3,16.261
1,1923,4,19.67
1,1923,5,22.437
1,1923,6,22.091
1,1923,7,20.398
1,1923,8,20.288
1,1923,9,19.934
1,1923,10,17.297
1,1923,11,15.543
1,1923,12,13.981
1,1924,1,13.234
1,1924,2,14.127
1,1924,3,16.489
1,1924,4,19.566
1,1924,5,21.472
1,1924,6,21.729
1,1924,7,20.94
1,1924,8,21.047
1,1924,9,19.415
1,1924,10,18.037
1,1924,11,16.149
1,1924,12,13.691
1,1925,1,13.478
1,1925,2,15.818
1,1925,3,17.696
1,1925,4,20.65
1,1925,5,21.864
1,1925,6,21.664
1,1925,7,20.88
1,1925,8,20.34
1,1925,9,19.686
1,1925,10,18.564
1,1925,11,16.011
1,1925,12,11.579
1,1926,1,12.128
1,1926,2,15.15
1,1926,3,17.264
1,1926,4,18.886
1,1926,5,21.013
1,1926,6,22.085
1,1926,7,20.816
1,1926,8,20.478
1,1926,9,20.15
1,1926,10,19.225
1,1926,11,15.458
1,1926,12,14.435
1,1927,1,13.576
1,1927,2,14.971
1,1927,3,17.526
1,1927,4,19.835
1,1927,5,23.229
1,1927,6,21.543
1,1927,7,20.551
1,1927,8,20.462
1,1927,9,19.582
1,1927,10,18.09
1,1927,11,16.054
1,1927,12,13.583
1,1928,1,13.254
1,1928,2,15.166
1,1928,3,17.41
1,1928,4,19.18
1,1928,5,22.049
1,1928,6,23.333
1,1928,7,20.787
1,1928,8,20.297
1,1928,9,19.446
1,1928,10,19.281
1,1928,11,15.691
1,1928,12,13.669
1,1929,1,13.606
1,1929,2,14.969
1,1929,3,16.393
1,1929,4,20.626
1,1929,5,22.202
1,1929,6,22.956
1,1929,7,20.316
1,1929,8,19.845
1,1929,9,20.105
1,1929,10,17.627
1,1929,11,15.473
1,1929,12,13.7
1,1930,1,13.458
1,1930,2,14.899
1,1930,3,17.231
1,1930,4,19.661
1,1930,5,22.692
1,1930,6,21.857
1,1930,7,20.602
1,1930,8,20.618
1,1930,9,21.044
1,1930,10,18.668
1,1930,11,15.087
1,1930,12,13.714
1,1931,1,11.796
1,1931,2,13.771
1,1931,3,15.832
1,1931,4,18.705
1,1931,5,21.483
1,1931,6,22.314
1,1931,7,20.838
1,1931,8,19.97
1,1931,9,20.011
1,1931,10,19.578
1,1931,11,16.503
1,1931,12,13.856
1,1932,1,13.705
1,1932,2,16.076
1,1932,3,15.874
1,1932,4,19.905
1,1932,5,22.864
1,1932,6,23.888
1,1932,7,21.066
1,1932,8,21.063
1,1932,9,19.639
1,1932,10,18.427
1,1932,11,14.533
1,1932,12,13.73
1,1933,1,13.821
1,1933,2,15.177
1,1933,3,17.777
1,1933,4,20.42
1,1933,5,23.237
1,1933,6,22.341
1,1933,7,21.19
1,1933,8,20.247
1,1933,9,19.868
1,1933,10,18.123
1,1933,11,15.505
1,1933,12,14.029
1,1934,1,12.978
1,1934,2,15.029
1,1934,3,15.75
1,1934,4,19.084
1,1934,5,20.736
1,1934,6,22.725
1,1934,7,20.468
1,1934,8,20.089
1,1934,9,20.028
1,1934,10,18.257
1,1934,11,15.954
1,1934,12,15.013
1,1935,1,13.372
1,1935,2,12.42
1,1935,3,17.066
1,1935,4,19.76
1,1935,5,21.981
1,1935,6,21.137
1,1935,7,20.221
1,1935,8,19.919
1,1935,9,19.263
1,1935,10,18.248
1,1935,11,16.214
1,1935,12,13.573
1,1936,1,14.278
1,1936,2,15.206
1,1936,3,17.324
1,1936,4,18.834
1,1936,5,21.656
1,1936,6,23.015
1,1936,7,20.934
1,1936,8,20.319
1,1936,9,19.685
1,1936,10,18.422
1,1936,11,16.627
1,1936,12,14.61
1,1937,1,15.771
1,1937,2,16.418
1,1937,3,17.604
1,1937,4,20.073
1,1937,5,22.363
1,1937,6,22.789
1,1937,7,20.931
1,1937,8,21.036
1,1937,9,20.095
1,1937,10,18.613
1,1937,11,16.328
1,1937,12,14.074
1,1938,1,13.599
1,1938,2,15.778
1,1938,3,18.092
1,1938,4,19.248
1,1938,5,21.978
1,1938,6,21.7
1,1938,7,20.403
1,1938,8,20.629
1,1938,9,19.576
1,1938,10,18.136
1,1938,11,16.338
1,1938,12,13.846
1,1939,1,13.697
1,1939,2,14.953
1,1939,3,17.879
1,1939,4,19.472
1,1939,5,21.801
1,1939,6,21.539
1,1939,7,20.785
1,1939,8,20.292
1,1939,9,19.318
1,1939,10,18.398
1,1939,11,15.331
1,1939,12,14.186
1,1940,1,12.801
1,1940,2,14.45
1,1940,3,16.839
1,1940,4,19.739
1,1940,5,22.712
1,1940,6,22.612
1,1940,7,21.246
1,1940,8,20.896
1,1940,9,19.836
1,1940,10,19.131
1,1940,11,16.492
1,1940,12,14.014
1,1941,1,13.214
1,1941,2,15.298
1,1941,3,16.98
1,1941,4,19.977
1,1941,5,21.906
1,1941,6,22.386
1,1941,7,21.064
1,1941,8,20.594
1,1941,9,20.402
1,1941,10,19.425
1,1941,11,17.107
1,1941,12,14.801
1,1942,1,14.211
1,1942,2,15.875
1,1942,3,17.39
1,1942,4,19.614
1,1942,5,23.253
1,1942,6,22.432
1,1942,7,21.126
1,1942,8,20.568
1,1942,9,19.515
1,1942,10,18.53
1,1942,11,16.182
1,1942,12,13.756
1,1943,1,13.352
1,1943,2,15.416
1,1943,3,17.451
1,1943,4,19.922
1,1943,5,22.816
1,1943,6,21.21
1,1943,7,21.081
1,1943,8,20.899
1,1943,9,20.252
1,1943,10,17.749
1,1943,11,14.622
1,1943,12,13.971
1,1944,1,12.166
1,1944,2,15.929
1,1944,3,15.939
1,1944,4,19.136
1,1944,5,21.65
1,1944,6,22.902
1,1944,7,21.592
1,1944,8,20.456
1,1944,9,19.695
1,1944,10,17.064
1,1944,11,16.202
1,1944,12,13.411
1,1945,1,14.746
1,1945,2,15.985
1,1945,3,18.246
1,1945,4,19.882
1,1945,5,22.39
1,1945,6,23.909
1,1945,7,21.403
1,1945,8,21.13
1,1945,9,20.524
1,1945,10,18.69
1,1945,11,17.015
1,1945,12,14.744
1,1946,1,13.663
1,1946,2,15.711
1,1946,3,18.204
1,1946,4,20.765
1,1946,5,22.895
1,1946,6,22.333
1,1946,7,21.159
1,1946,8,20.827
1,1946,9,21.037
1,1946,10,19.312
1,1946,11,16.13
1,1946,12,14.321
1,1947,1,13.841
1,1947,2,15.244
1,1947,3,17.39
1,1947,4,19.612
1,1947,5,21.894
1,1947,6,22.494
1,1947,7,22.278
1,1947,8,20.419
1,1947,9,20.006
1,1947,10,19.576
1,1947,11,15.808
1,1947,12,13.93
1,1948,1,12.904
1,1948,2,16.611
1,1948,3,17.966
1,1948,4,20.932
1,1948,5,22.614
1,1948,6,22.683
1,1948,7,20.966
1,1948,8,21.42
1,1948,9,19.84
1,1948,10,18.106
1,1948,11,16.526
1,1948,12,15.986
1,1949,1,14.815
1,1949,2,16.223
1,1949,3,18.227
1,1949,4,19.19
1,1949,5,22.747
1,1949,6,22.541
1,1949,7,21.147
1,1949,8,20.769
1,1949,9,20.677
1,1949,10,19.318
1,1949,11,14.299
1,1949,12,14.648
1,1950,1,15.121
1,1950,2,15.686
1,1950,3,17.819
1,1950,4,20.625
1,1950,5,23.244
1,1950,6,22.424
1,1950,7,20.409
1,1950,8,20.846
1,1950,9,20.438
1,1950,10,18.354
1,1950,11,15.973
1,1950,12,13.126
1,1951,1,13.408
1,1951,2,15.398
1,1951,3,16.884
1,1951,4,20.175
1,1951,5,21.926
1,1951,6,23.527
1,1951,7,21.494
1,1951,8,21.414
1,1951,9,20.441
1,1951,10,18.531
1,1951,11,17.344
1,1951,12,15.691
1,1952,1,15.673
1,1952,2,14.936
1,1952,3,17.909
1,1952,4,19.51
1,1952,5,22.05
1,1952,6,22.106
1,1952,7,21.381
1,1952,8,21.295
1,1952,9,20.539
1,1952,10,16.603
1,1952,11,16.635
1,1952,12,13.949
1,1953,1,13.332
1,1953,2,16.12
1,1953,3,19.134
1,1953,4,19.962
1,1953,5,22.769
1,1953,6,23.597
1,1953,7,22.0
1,1953,8,21.368
1,1953,9,19.406
1,1953,10,19.024
1,1953,11,14.748
1,1953,12,12.623
1,1954,1,15.046
1,1954,2,16.151
1,1954,3,18.611
1,1954,4,21.145
1,1954,5,22.527
1,1954,6,22.973
1,1954,7,20.719
1,1954,8,20.85
1,1954,9,20.485
1,1954,10,18.391
1,1954,11,15.398
1,1954,12,13.896
1,1955,1,12.958
1,1955,2,14.552
1,1955,3,18.677
1,1955,4,20.471
1,1955,5,22.816
1,1955,6,23.153
1,1955,7,20.559
1,1955,8,20.224
1,1955,9,19.748
1,1955,10,17.455
1,1955,11,16.351
1,1955,12,13.096
1,1956,1,12.164
1,1956,2,15.377
1,1956,3,18.229
1,1956,4,20.39
1,1956,5,22.159
1,1956,6,21.763
1,1956,7,20.05
1,1956,8,20.357
1,1956,9,19.604
1,1956,10,18.63
1,1956,11,16.126
1,1956,12,14.103
1,1957,1,15.091
1,1957,2,16.371
1,1957,3,15.728
1,1957,4,19.216
1,1957,5,21.13
1,1957,6,23.267
1,1957,7,22.102
1,1957,8,21.668
1,1957,9,20.763
1,1957,10,18.35
1,1957,11,16.958
1,1957,12,14.617
1,1958,1,11.38
1,1958,2,13.687
1,1958,3,16.633
1,1958,4,20.453
1,1958,5,22.138
1,1958,6,22.496
1,1958,7,20.98
1,1958,8,20.903
1,1958,9,20.589
1,1958,10,19.177
1,1958,11,16.639
1,1958,12,13.971
1,1959,1,13.314
1,1959,2,16.178
1,1959,3,17.036
1,1959,4,18.958
1,1959,5,21.288
1,1959,6,21.67
1,1959,7,20.411
1,1959,8,20.44
1,1959,9,20.356
1,1959,10,18.562
1,1959,11,15.762
1,1959,12,13.729
1,1960,1,14.388
1,1960,2,12.537
1,1960,3,17.115
1,1960,4,18.805
1,1960,5,22.048
1,1960,6,23.81
1,1960,7,21.523
1,1960,8,21.031
1,1960,9,19.457
1,1960,10,19.463
1,1960,11,17.404
1,1960,12,14.03
1,1961,1,13.553
1,1961,2,13.946
1,1961,3,16.592
1,1961,4,20.322
1,1961,5,23.476
1,1961,6,22.44
1,1961,7,20.103
1,1961,8,20.34
1,1961,9,20.282
1,1961,10,18.539
1,1961,11,16.634
1,1961,12,13.679
1,1962,1,13.115
1,1962,2,15.886
1,1962,3,17.25
1,1962,4,18.823
1,1962,5,22.833
1,1962,6,23.153
1,1962,7,21.175
1,1962,8,21.088
1,1962,9,20.234
1,1962,10,19.192
1,1962,11,15.303
1,1962,12,14.101
1,1963,1,14.181
1,1963,2,13.799
1,1963,3,18.096
1,1963,4,21.533
1,1963,5,22.638
1,1963,6,22.402
1,1963,7,20.586
1,1963,8,20.535
1,1963,9,20.114
1,1963,10,17.285
1,1963,11,15.59
1,1963,12,13.437
1,1964,1,12.614
1,1964,2,14.788
1,1964,3,17.389
1,1964,4,20.78
1,1964,5,22.511
1,1964,6,21.918
1,1964,7,21.263
1,1964,8,20.88
1,1964,9,20.201
1,1964,10,16.947
1,1964,11,16.159
1,1964,12,13.251
1,1965,1,13.057
1,1965,2,13.217
1,1965,3,16.972
1,1965,4,20.075
1,1965,5,22.417
1,1965,6,23.076
1,1965,7,20.641
1,1965,8,19.841
1,1965,9,20.277
1,1965,10,16.962
1,1965,11,17.263
1,1965,12,13.982
1,1966,1,12.068
1,1966,2,13.691
1,1966,3,16.61
1,1966,4,18.563
1,1966,5,22.571
1,1966,6,22.579
1,1966,7,21.273
1,1966,8,20.476
1,1966,9,20.26
1,1966,10,18.072
1,1966,11,15.289
1,1966,12,12.921
1,1967,1,12.127
1,1967,2,14.481
1,1967,3,17.508
1,1967,4,20.512
1,1967,5,22.396
1,1967,6,22.411
1,1967,7,21.048
1,1967,8,20.575
1,1967,9,19.261
1,1967,10,17.3
1,1967,11,16.174
1,1967,12,13.716
1,1968,1,13.637
1,1968,2,14.005
1,1968,3,14.986
1,1968,4,19.729
1,1968,5,22.362
1,1968,6,22.312
1,1968,7,20.431
1,1968,8,20.22
1,1968,9,19.767
1,1968,10,18.642
1,1968,11,15.474
1,1968,12,13.936
1,1969,1,13.881
1,1969,2,15.726
1,1969,3,16.836
1,1969,4,19.731
1,1969,5,22.337
1,1969,6,24.0
1,1969,7,21.975
1,1969,8,21.474
1,1969,9,20.539
1,1969,10,18.917
1,1969,11,16.367
1,1969,12,13.68
1,1970,1,12.949
1,1970,2,14.506
1,1970,3,16.489
1,1970,4,20.587
1,1970,5,22.236
1,1970,6,22.126
1,1970,7,20.831
1,1970,8,20.728
1,1970,9,19.754
1,1970,10,18.427
1,1970,11,15.063
1,1970,12,14.38
1,1971,1,14.566
1,1971,2,14.341
1,1971,3,18.099
1,1971,4,18.928
1,1971,5,22.383
1,1971,6,21.412
1,1971,7,20.389
1,1971,8,19.662
1,1971,9,20.136
1,1971,10,18.842
1,1971,11,16.188
1,1971,12,14.618
1,1972,1,14.112
1,1972,2,14.454
1,1972,3,17.146
1,1972,4,21.191
1,1972,5,22.645
1,1972,6,22.047
1,1972,7,20.948
1,1972,8,20.429
1,1972,9,20.415
1,1972,10,19.341
1,1972,11,17.356
1,1972,12,14.246
1,1973,1,13.059
1,1973,2,15.63
1,1973,3,17.739
1,1973,4,19.434
1,1973,5,22.745
1,1973,6,22.382
1,1973,7,20.666
1,1973,8,19.797
1,1973,9,20.291
1,1973,10,18.413
1,1973,11,15.989
1,1973,12,12.222
1,1974,1,14.474
1,1974,2,15.194
1,1974,3,17.685
1,1974,4,20.071
1,1974,5,21.889
1,1974,6,22.29
1,1974,7,19.872
1,1974,8,20.228
1,1974,9,19.716
1,1974,10,17.679
1,1974,11,15.665
1,1974,12,13.906
1,1975,1,13.233
1,1975,2,14.411
1,1975,3,17.975
1,1975,4,21.16
1,1975,5,21.709
1,1975,6,22.048
1,1975,7,20.168
1,1975,8,19.95
1,1975,9,19.225
1,1975,10,18.093
1,1975,11,15.752
1,1975,12,13.522
1,1976,1,13.173
1,1976,2,14.883
1,1976,3,18.2
1,1976,4,19.325
1,1976,5,21.669
1,1976,6,22.738
1,1976,7,19.787
1,1976,8,19.884
1,1976,9,19.803
1,1976,10,17.819
1,1976,11,14.266
1,1976,12,14.38
1,1977,1,13.75
1,1977,2,14.39
1,1977,3,18.194
1,1977,4,18.268
1,1977,5,22.194
1,1977,6,21.849
1,1977,7,20.523
1,1977,8,20.727
1,1977,9,20.316
1,1977,10,18.804
1,1977,11,15.469
1,1977,12,13.644
1,1978,1,13.288
1,1978,2,13.322
1,1978,3,16.938
1,1978,4,20.333
1,1978,5,22.272
1,1978,6,22.351
1,1978,7,21.415
1,1978,8,20.424
1,1978,9,19.731
1,1978,10,17.52
1,1978,11,16.504
1,1978,12,14.906
1,1979,1,13.576
1,1979,2,14.813
1,1979,3,17.839
1,1979,4,20.108
1,1979,5,21.764
1,1979,6,23.175
1,1979,7,22.067
1,1979,8,20.401
1,1979,9,19.662
1,1979,10,18.726
1,1979,11,15.035
1,1979,12,14.438
1,1980,1,12.933
1,1980,2,14.811
1,1980,3,18.402
1,1980,4,19.342
1,1980,5,22.802
1,1980,6,23.829
1,1980,7,21.821
1,1980,8,20.789
1,1980,9,20.429
1,1980,10,18.396
1,1980,11,15.397
1,1980,12,14.03
1,1981,1,11.975
1,1981,2,15.436
1,1981,3,16.888
1,1981,4,19.872
1,1981,5,22.062
1,1981,6,22.287
1,1981,7,20.714
1,1981,8,20.867
1,1981,9,20.037
1,1981,10,19.151
1,1981,11,16.51
1,1981,12,14.026
1,1982,1,14.736
1,1982,2,15.93
1,1982,3,18.857
1,1982,4,21.819
1,1982,5,22.634
1,1982,6,24.366
1,1982,7,20.783
1,1982,8,20.614
1,1982,9,20.363
1,1982,10,18.333
1,1982,11,15.429
1,1982,12,12.672
1,1983,1,12.199
1,1983,2,12.902
1,1983,3,15.658
1,1983,4,18.68
1,1983,5,22.681
1,1983,6,23.467
1,1983,7,20.549
1,1983,8,20.469
1,1983,9,19.965
1,1983,10,18.703
1,1983,11,16.013
1,1983,12,14.334
1,1984,1,13.698
1,1984,2,14.455
1,1984,3,17.828
1,1984,4,20.355
1,1984,5,21.531
1,1984,6,21.898
1,1984,7,19.668
1,1984,8,19.878
1,1984,9,18.945
1,1984,10,18.663
1,1984,11,16.123
1,1984,12,14.359
1,1985,1,12.739
1,1985,2,15.096
1,1985,3,18.388
1,1985,4,19.103
1,1985,5,22.943
1,1985,6,21.453
1,1985,7,19.736
1,1985,8,20.209
1,1985,9,20.119
1,1985,10,18.756
1,1985,11,15.975
1,1985,12,13.805
1,1986,1,13.23
1,1986,2,14.878
1,1986,3,16.08
1,1986,4,21.079
1,1986,5,22.606
1,1986,6,21.443
1,1986,7,20.057
1,1986,8,20.606
1,1986,9,20.141
1,1986,10,17.808
1,1986,11,16.891
1,1986,12,14.043
1,1987,1,12.767
1,1987,2,13.727
1,1987,3,15.859
1,1987,4,18.812
1,1987,5,20.894
1,1987,6,22.636
1,1987,7,21.216
1,1987,8,20.815
1,1987,9,21.242
1,1987,10,17.816
1,1987,11,15.726
1,1987,12,14.731
1,1988,1,12.9
1,1988,2,16.178
1,1988,3,16.757
1,1988,4,20.117
1,1988,5,22.687
1,1988,6,22.541
1,1988,7,20.731
1,1988,8,20.385
1,1988,9,19.954
1,1988,10,18.276
1,1988,11,16.752
1,1988,12,14.318
1,1989,1,14.919
1,1989,2,16.006
1,1989,3,16.88
1,1989,4,20.055
1,1989,5,22.956
1,1989,6,23.621
1,1989,7,21.536
1,1989,8,20.317
1,1989,9,19.408
1,1989,10,18.375
1,1989,11,16.619
1,1989,12,12.746
1,1990,1,14.548
1,1990,2,14.465
1,1990,3,17.938
1,1990,4,20.269
1,1990,5,23.35
1,1990,6,22.81
1,1990,7,20.247
1,1990,8,19.986
1,1990,9,19.326
1,1990,10,18.62
1,1990,11,16.36
1,1990,12,14.035
1,1991,1,13.679
1,1991,2,15.679
1,1991,3,18.271
1,1991,4,20.942
1,1991,5,22.853
1,1991,6,23.172
1,1991,7,19.615
1,1991,8,20.409
1,1991,9,19.073
1,1991,10,17.623
1,1991,11,15.632
1,1991,12,14.236
1,1992,1,12.085
1,1992,2,13.393
1,1992,3,17.296
1,1992,4,18.285
1,1992,5,20.877
1,1992,6,23.629
1,1992,7,21.246
1,1992,8,20.316
1,1992,9,19.907
1,1992,10,17.688
1,1992,11,15.228
1,1992,12,15.104
1,1993,1,14.06
1,1993,2,15.38
1,1993,3,16.761
1,1993,4,19.515
1,1993,5,21.45
1,1993,6,23.263
1,1993,7,20.841
1,1993,8,20.73
1,1993,9,19.677
1,1993,10,18.717
1,1993,11,16.869
1,1993,12,14.686
1,1994,1,13.801
1,1994,2,16.41
1,1994,3,18.298
1,1994,4,20.012
1,1994,5,23.604
1,1994,6,22.145
1,1994,7,21.377
1,1994,8,20.141
1,1994,9,19.725
1,1994,10,18.998
1,1994,11,17.525
1,1994,12,15.642
1,1995,1,14.065
1,1995,2,16.583
1,1995,3,18.295
1,1995,4,19.959
1,1995,5,23.625
1,1995,6,23.332
1,1995,7,21.181
1,1995,8,20.42
1,1995,9,20.137
1,1995,10,18.378
1,1995,11,17.018
1,1995,12,13.68
1,1996,1,13.261
1,1996,2,16.226
1,1996,3,16.951
1,1996,4,19.349
1,1996,5,23.581
1,1996,6,22.455
1,1996,7,21.668
1,1996,8,20.415
1,1996,9,19.824
1,1996,10,17.852
1,1996,11,15.45
1,1996,12,14.187
1,1997,1,12.334
1,1997,2,15.118
1,1997,3,17.223
1,1997,4,17.438
1,1997,5,21.247
1,1997,6,23.03
1,1997,7,21.527
1,1997,8,21.27
1,1997,9,20.707
1,1997,10,18.194
1,1997,11,16.528
1,1997,12,12.627
1,1998,1,12.914
1,1998,2,13.332
1,1998,3,17.417
1,1998,4,20.599
1,1998,5,23.889
1,1998,6,24.656
1,1998,7,22.131
1,1998,8,21.036
1,1998,9,20.615
1,1998,10,19.157
1,1998,11,17.298
1,1998,12,14.883
1,1999,1,13.132
1,1999,2,16.265
1,1999,3,17.83
1,1999,4,21.325
1,1999,5,22.887
1,1999,6,23.0
1,1999,7,20.425
1,1999,8,20.857
1,1999,9,20.313
1,1999,10,18.47
1,1999,11,15.288
1,1999,12,12.493
1,2000,1,14.07
1,2000,2,16.178
1,2000,3,18.382
1,2000,4,21.014
1,2000,5,23.143
1,2000,6,21.288
1,2000,7,21.224
1,2000,8,20.336
1,2000,9,20.769
1,2000,10,19.092
1,2000,11,16.581
1,2000,12,13.661
1,2001,1,14.007
1,2001,2,16.574
1,2001,3,17.045
1,2001,4,21.304
1,2001,5,22.722
1,2001,6,22.194
1,2001,7,21.335
1,2001,8,21.053
1,2001,9,20.119
1,2001,10,18.3
1,2001,11,15.596
1,2001,12,14.115
1,2002,1,13.665
1,2002,2,15.07
1,2002,3,18.496
1,2002,4,21.759
1,2002,5,23.825
1,2002,6,22.776
1,2002,7,20.497
1,2002,8,20.789
1,2002,9,20.169
1,2002,10,19.327
1,2002,11,15.634
1,2002,12,12.991
1,2003,1,14.155
1,2003,2,16.099
1,2003,3,17.532
1,2003,4,21.258
1,2003,5,24.208
1,2003,6,22.859
1,2003,7,20.683
1,2003,8,20.544
1,2003,9,20.16
1,2003,10,18.431
1,2003,11,16.96
1,2003,12,12.967
1,2004,1,12.481
1,2004,2,14.333
1,2004,3,18.116
1,2004,4,19.618
1,2004,5,22.463
1,2004,6,21.184
1,2004,7,21.131
1,2004,8,20.704
1,2004,9,19.71
1,2004,10,19.352
1,2004,11,16.16
1,2004,12,13.547
1,2005,1,14.635
1,2005,2,15.586
1,2005,3,16.676
1,2005,4,21.21
1,2005,5,22.557
1,2005,6,24.369
1,2005,7,21.975
1,2005,8,20.523
1,2005,9,20.768
1,2005,10,19.222
1,2005,11,16.377
1,2005,12,14.087
1,2006,1,13.971
1,2006,2,16.444
1,2006,3,18.501
1,2006,4,21.853
1,2006,5,22.597
1,2006,6,22.759
1,2006,7,21.429
1,2006,8,20.455
1,2006,9,19.915
1,2006,10,18.692
1,2006,11,15.745
1,2006,12,13.004
1,2007,1,13.73
1,2007,2,15.123
1,2007,3,18.242
1,2007,4,19.987
1,2007,5,22.763
1,2007,6,22.49
1,2007,7,20.96
1,2007,8,20.822
1,2007,9,20.366
1,2007,10,18.643
1,2007,11,16.183
1,2007,12,14.88
1,2008,1,13.739
1,2008,2,15.884
1,2008,3,16.895
1,2008,4,20.991
1,2008,5,22.787
1,2008,6,22.708
1,2008,7,20.507
1,2008,8,20.389
1,2008,9,19.459
1,2008,10,18.07
1,2008,11,15.252
1,2008,12,13.782
1,2009,1,14.813
1,2009,2,16.596
1,2009,3,18.64
1,2009,4,20.707
1,2009,5,23.061
1,2009,6,23.395
1,2009,7,22.392
1,2009,8,21.813
1,2009,9,20.414
1,2009,10,19.106
1,2009,11,15.384
1,2009,12,13.483
1,2010,1,12.541
1,2010,2,13.067
1,2010,3,16.696
1,2010,4,19.636
1,2010,5,23.486
1,2010,6,23.79
1,2010,7,20.939
1,2010,8,21.517
